wl(nm),I(A.U)
770.88025,0.99982885
770.8799,0.999829073
770.87955,0.999829295
770.8792,0.999829514
770.87885,0.99982973
770.8785,0.999829945
770.87815,0.999830157
770.8778,0.999830367
770.87745,0.999830574
770.8771,0.99983078
770.87675,0.999830983
770.8764,0.999831184
770.87605,0.999831383
770.8757,0.99983158
770.87535,0.999831775
770.875,0.999831968
770.87465,0.999832159
770.8743,0.999832348
770.87395,0.999832535
770.8736,0.99983272
770.87325,0.999832904
770.8729,0.999833086
770.87255,0.999833266
770.8722,0.999833444
770.87185,0.99983362
770.8715,0.999833795
770.87115,0.999833968
770.8708,0.99983414
770.87045,0.99983431
770.8701,0.999834478
770.86975,0.999834644
770.8694,0.999834809
770.86905,0.999834973
770.8687,0.999835134
770.86835,0.999835294
770.868,0.999835453
770.86765,0.999835609
770.8673,0.999835765
770.86695,0.999835918
770.8666,0.99983607
770.86625,0.99983622
770.8659,0.999836369
770.86555,0.999836515
770.8652,0.999836661
770.86485,0.999836804
770.8645,0.999836946
770.86415,0.999837086
770.8638,0.999837225
770.86345,0.999837362
770.8631,0.999837497
770.86275,0.999837631
770.8624,0.999837763
770.86205,0.999837893
770.8617,0.999838022
770.86135,0.999838148
770.861,0.999838274
770.86065,0.999838397
770.8603,0.999838519
770.85995,0.99983864
770.8596,0.999838758
770.85925,0.999838875
770.8589,0.99983899
770.85855,0.999839104
770.8582,0.999839216
770.85785,0.999839326
770.8575,0.999839435
770.85715,0.999839541
770.8568,0.999839646
770.85645,0.99983975
770.8561,0.999839852
770.85575,0.999839951
770.8554,0.99984005
770.85505,0.999840146
770.8547,0.999840241
770.85435,0.999840334
770.854,0.999840426
770.85365,0.999840515
770.8533,0.999840603
770.85295,0.99984069
770.8526,0.999840774
770.85225,0.999840857
770.8519,0.999840939
770.85155,0.999841018
770.8512,0.999841096
770.85085,0.999841172
770.8505,0.999841247
770.85015,0.99984132
770.8498,0.999841392
770.84945,0.999841462
770.8491,0.99984153
770.84875,0.999841596
770.8484,0.999841662
770.84805,0.999841725
770.8477,0.999841787
770.84735,0.999841848
770.847,0.999841907
770.84665,0.999841965
770.8463,0.999842021
770.84595,0.999842076
770.8456,0.99984213
770.84525,0.999842182
770.8449,0.999842233
770.84455,0.999842283
770.8442,0.999842332
770.84385,0.999842379
770.8435,0.999842425
770.84315,0.99984247
770.8428,0.999842513
770.84245,0.999842556
770.8421,0.999842597
770.84175,0.999842637
770.8414,0.999842676
770.84105,0.999842715
770.8407,0.999842751
770.84035,0.999842787
770.84,0.999842822
770.83965,0.999842856
770.8393,0.999842889
770.83895,0.999842921
770.8386,0.999842951
770.83825,0.999842981
770.8379,0.99984301
770.83755,0.999843038
770.8372,0.999843065
770.83685,0.999843091
770.8365,0.999843116
770.83615,0.99984314
770.8358,0.999843163
770.83545,0.999843186
770.8351,0.999843207
770.83475,0.999843228
770.8344,0.999843248
770.83405,0.999843267
770.8337,0.999843285
770.83335,0.999843302
770.833,0.999843319
770.83265,0.999843334
770.8323,0.999843349
770.83195,0.999843363
770.8316,0.999843376
770.83125,0.999843389
770.8309,0.9998434
770.83055,0.999843411
770.8302,0.999843421
770.82985,0.99984343
770.8295,0.999843439
770.82915,0.999843446
770.8288,0.999843453
770.82845,0.999843459
770.8281,0.999843465
770.82775,0.999843469
770.8274,0.999843473
770.82705,0.999843477
770.8267,0.999843479
770.82635,0.999843481
770.826,0.999843482
770.82565,0.999843482
770.8253,0.999843482
770.82495,0.999843481
770.8246,0.999843479
770.82425,0.999843477
770.8239,0.999843474
770.82355,0.999843471
770.8232,0.999843467
770.82285,0.999843462
770.8225,0.999843456
770.82215,0.99984345
770.8218,0.999843444
770.82145,0.999843437
770.8211,0.999843429
770.82075,0.999843421
770.8204,0.999843412
770.82005,0.999843402
770.8197,0.999843393
770.81935,0.999843382
770.819,0.999843371
770.81865,0.99984336
770.8183,0.999843348
770.81795,0.999843335
770.8176,0.999843322
770.81725,0.999843309
770.8169,0.999843294
770.81655,0.99984328
770.8162,0.999843265
770.81585,0.999843249
770.8155,0.999843233
770.81515,0.999843217
770.8148,0.9998432
770.81445,0.999843182
770.8141,0.999843164
770.81375,0.999843145
770.8134,0.999843126
770.81305,0.999843107
770.8127,0.999843087
770.81235,0.999843066
770.812,0.999843045
770.81165,0.999843024
770.8113,0.999843002
770.81095,0.999842979
770.8106,0.999842956
770.81025,0.999842933
770.8099,0.999842909
770.80955,0.999842885
770.8092,0.99984286
770.80885,0.999842835
770.8085,0.999842809
770.80815,0.999842783
770.8078,0.999842756
770.80745,0.999842729
770.8071,0.999842701
770.80675,0.999842673
770.8064,0.999842644
770.80605,0.999842615
770.8057,0.999842586
770.80535,0.999842556
770.805,0.999842525
770.80465,0.999842494
770.8043,0.999842463
770.80395,0.999842431
770.8036,0.999842399
770.80325,0.999842366
770.8029,0.999842332
770.80255,0.999842299
770.8022,0.999842264
770.80185,0.999842229
770.8015,0.999842194
770.80115,0.999842158
770.8008,0.999842122
770.80045,0.999842085
770.8001,0.999842047
770.79975,0.999842009
770.7994,0.999841971
770.79905,0.999841932
770.7987,0.999841893
770.79835,0.999841853
770.798,0.999841812
770.79765,0.999841771
770.7973,0.99984173
770.79695,0.999841687
770.7966,0.999841645
770.79625,0.999841602
770.7959,0.999841558
770.79555,0.999841514
770.7952,0.99984147
770.79485,0.999841424
770.7945,0.999841379
770.79415,0.999841333
770.7938,0.999841286
770.79345,0.999841239
770.7931,0.999841191
770.79275,0.999841143
770.7924,0.999841095
770.79205,0.999841046
770.7917,0.999840996
770.79135,0.999840946
770.791,0.999840896
770.79065,0.999840845
770.7903,0.999840793
770.78995,0.999840741
770.7896,0.999840689
770.78925,0.999840636
770.7889,0.999840582
770.78855,0.999840529
770.7882,0.999840474
770.78785,0.999840419
770.7875,0.999840364
770.78715,0.999840308
770.7868,0.999840252
770.78645,0.999840195
770.7861,0.999840138
770.78575,0.99984008
770.7854,0.999840022
770.78505,0.999839963
770.7847,0.999839904
770.78435,0.999839844
770.784,0.999839784
770.78365,0.999839723
770.7833,0.999839662
770.78295,0.9998396
770.7826,0.999839538
770.78225,0.999839475
770.7819,0.999839412
770.78155,0.999839349
770.7812,0.999839285
770.78085,0.99983922
770.7805,0.999839155
770.78015,0.999839089
770.7798,0.999839023
770.77945,0.999838956
770.7791,0.999838889
770.77875,0.999838821
770.7784,0.999838753
770.77805,0.999838684
770.7777,0.999838615
770.77735,0.999838545
770.777,0.999838474
770.77665,0.999838403
770.7763,0.99983833
770.77595,0.999838258
770.7756,0.999838184
770.77525,0.99983811
770.7749,0.999838035
770.77455,0.999837959
770.7742,0.999837882
770.77385,0.999837804
770.7735,0.999837725
770.77315,0.999837645
770.7728,0.999837564
770.77245,0.999837482
770.7721,0.999837399
770.77175,0.999837315
770.7714,0.999837229
770.77105,0.999837141
770.7707,0.999837053
770.77035,0.999836962
770.77,0.99983687
770.76965,0.999836776
770.7693,0.99983668
770.76895,0.999836582
770.7686,0.999836482
770.76825,0.999836379
770.7679,0.999836274
770.76755,0.999836165
770.7672,0.999836054
770.76685,0.999835939
770.7665,0.99983582
770.76615,0.999835696
770.7658,0.999835567
770.76545,0.999835433
770.7651,0.999835292
770.76475,0.999835144
770.7644,0.999834987
770.76405,0.99983482
770.7637,0.99983464
770.76335,0.999834446
770.763,0.999834235
770.76265,0.999834003
770.7623,0.999833748
770.76195,0.999833464
770.7616,0.999833146
770.76125,0.999832788
770.7609,0.999832381
770.76055,0.999831917
770.7602,0.999831383
770.75985,0.999830768
770.7595,0.99983006
770.75915,0.999829243
770.7588,0.999828303
770.75845,0.999827222
770.7581,0.999825985
770.75775,0.999824575
770.7574,0.999822974
770.75705,0.999821166
770.7567,0.999819145
770.75635,0.999816905
770.756,0.999814444
770.75565,0.999811767
770.7553,0.999808886
770.75495,0.999805822
770.7546,0.999802602
770.75425,0.999799262
770.7539,0.999795852
770.75355,0.999792427
770.7532,0.999789047
770.75285,0.999785777
770.7525,0.999782686
770.75215,0.99977984
770.7518,0.999777308
770.75145,0.999775155
770.7511,0.999773442
770.75075,0.999772204
770.7504,0.999771473
770.75005,0.999771265
770.7497,0.999771585
770.74935,0.999772423
770.749,0.999773752
770.74865,0.999775537
770.7483,0.999777737
770.74795,0.999780284
770.7476,0.999783111
770.74725,0.99978615
770.7469,0.999789331
770.74655,0.999792589
770.7462,0.999795859
770.74585,0.999799084
770.7455,0.999802212
770.74515,0.999805198
770.7448,0.99980801
770.74445,0.999810625
770.7441,0.999813027
770.74375,0.999815207
770.7434,0.999817165
770.74305,0.999818904
770.7427,0.999820433
770.74235,0.99982176
770.742,0.999822904
770.74165,0.999823883
770.7413,0.999824713
770.74095,0.999825411
770.7406,0.999825995
770.74025,0.999826478
770.7399,0.999826874
770.73955,0.999827197
770.7392,0.999827457
770.73885,0.999827664
770.7385,0.999827829
770.73815,0.999827956
770.7378,0.999828054
770.73745,0.999828126
770.7371,0.999828177
770.73675,0.99982821
770.7364,0.999828227
770.73605,0.999828232
770.7357,0.999828226
770.73535,0.99982821
770.735,0.999828187
770.73465,0.999828157
770.7343,0.999828121
770.73395,0.99982808
770.7336,0.999828035
770.73325,0.999827985
770.7329,0.999827932
770.73255,0.999827875
770.7322,0.999827816
770.73185,0.999827754
770.7315,0.999827689
770.73115,0.999827622
770.7308,0.999827553
770.73045,0.999827483
770.7301,0.99982741
770.72975,0.999827335
770.7294,0.999827259
770.72905,0.999827182
770.7287,0.999827103
770.72835,0.999827023
770.728,0.999826941
770.72765,0.999826859
770.7273,0.999826775
770.72695,0.999826691
770.7266,0.999826605
770.72625,0.999826518
770.7259,0.999826431
770.72555,0.999826343
770.7252,0.999826254
770.72485,0.999826164
770.7245,0.999826073
770.72415,0.999825982
770.7238,0.99982589
770.72345,0.999825797
770.7231,0.999825704
770.72275,0.99982561
770.7224,0.999825516
770.72205,0.999825421
770.7217,0.999825325
770.72135,0.999825229
770.721,0.999825133
770.72065,0.999825036
770.7203,0.999824939
770.71995,0.999824841
770.7196,0.999824743
770.71925,0.999824644
770.7189,0.999824545
770.71855,0.999824445
770.7182,0.999824345
770.71785,0.999824245
770.7175,0.999824144
770.71715,0.999824043
770.7168,0.999823942
770.71645,0.99982384
770.7161,0.999823738
770.71575,0.999823635
770.7154,0.999823532
770.71505,0.999823428
770.7147,0.999823324
770.71435,0.99982322
770.714,0.999823116
770.71365,0.999823011
770.7133,0.999822905
770.71295,0.999822799
770.7126,0.999822693
770.71225,0.999822587
770.7119,0.99982248
770.71155,0.999822372
770.7112,0.999822265
770.71085,0.999822157
770.7105,0.999822048
770.71015,0.999821939
770.7098,0.99982183
770.70945,0.999821721
770.7091,0.999821611
770.70875,0.999821501
770.7084,0.99982139
770.70805,0.999821279
770.7077,0.999821168
770.70735,0.999821057
770.707,0.999820945
770.70665,0.999820832
770.7063,0.99982072
770.70595,0.999820607
770.7056,0.999820494
770.70525,0.99982038
770.7049,0.999820266
770.70455,0.999820152
770.7042,0.999820037
770.70385,0.999819922
770.7035,0.999819807
770.70315,0.999819691
770.7028,0.999819575
770.70245,0.999819459
770.7021,0.999819343
770.70175,0.999819226
770.7014,0.999819109
770.70105,0.999818991
770.7007,0.999818873
770.70035,0.999818755
770.7,0.999818636
770.69965,0.999818517
770.6993,0.999818398
770.69895,0.999818279
770.6986,0.999818159
770.69825,0.999818039
770.6979,0.999817918
770.69755,0.999817797
770.6972,0.999817676
770.69685,0.999817554
770.6965,0.999817433
770.69615,0.99981731
770.6958,0.999817188
770.69545,0.999817065
770.6951,0.999816942
770.69475,0.999816818
770.6944,0.999816694
770.69405,0.99981657
770.6937,0.999816445
770.69335,0.99981632
770.693,0.999816195
770.69265,0.999816069
770.6923,0.999815943
770.69195,0.999815817
770.6916,0.99981569
770.69125,0.999815563
770.6909,0.999815435
770.69055,0.999815308
770.6902,0.999815179
770.68985,0.999815051
770.6895,0.999814922
770.68915,0.999814793
770.6888,0.999814663
770.68845,0.999814533
770.6881,0.999814403
770.68775,0.999814272
770.6874,0.999814141
770.68705,0.999814009
770.6867,0.999813877
770.68635,0.999813745
770.686,0.999813612
770.68565,0.999813479
770.6853,0.999813346
770.68495,0.999813212
770.6846,0.999813077
770.68425,0.999812942
770.6839,0.999812807
770.68355,0.999812672
770.6832,0.999812536
770.68285,0.999812399
770.6825,0.999812262
770.68215,0.999812125
770.6818,0.999811987
770.68145,0.999811849
770.6811,0.99981171
770.68075,0.999811571
770.6804,0.999811431
770.68005,0.999811291
770.6797,0.999811151
770.67935,0.999811009
770.679,0.999810868
770.67865,0.999810726
770.6783,0.999810583
770.67795,0.99981044
770.6776,0.999810296
770.67725,0.999810152
770.6769,0.999810007
770.67655,0.999809862
770.6762,0.999809715
770.67585,0.999809569
770.6755,0.999809421
770.67515,0.999809273
770.6748,0.999809124
770.67445,0.999808975
770.6741,0.999808824
770.67375,0.999808673
770.6734,0.999808521
770.67305,0.999808368
770.6727,0.999808214
770.67235,0.99980806
770.672,0.999807904
770.67165,0.999807747
770.6713,0.999807589
770.67095,0.99980743
770.6706,0.99980727
770.67025,0.999807108
770.6699,0.999806945
770.66955,0.999806781
770.6692,0.999806615
770.66885,0.999806447
770.6685,0.999806278
770.66815,0.999806107
770.6678,0.999805934
770.66745,0.999805758
770.6671,0.99980558
770.66675,0.9998054
770.6664,0.999805217
770.66605,0.999805031
770.6657,0.999804842
770.66535,0.999804649
770.665,0.999804453
770.66465,0.999804251
770.6643,0.999804045
770.66395,0.999803833
770.6636,0.999803615
770.66325,0.99980339
770.6629,0.999803156
770.66255,0.999802911
770.6622,0.999802656
770.66185,0.999802386
770.6615,0.999802099
770.66115,0.999801793
770.6608,0.999801464
770.66045,0.999801108
770.6601,0.999800719
770.65975,0.999800291
770.6594,0.999799816
770.65905,0.999799287
770.6587,0.99979869
770.65835,0.999798016
770.658,0.999797252
770.65765,0.999796384
770.6573,0.999795397
770.65695,0.999794275
770.6566,0.999793002
770.65625,0.999791562
770.6559,0.999789936
770.65555,0.999788111
770.6552,0.999786079
770.65485,0.999783834
770.6545,0.999781373
770.65415,0.999778702
770.6538,0.99977583
770.65345,0.999772778
770.6531,0.999769571
770.65275,0.999766243
770.6524,0.999762843
770.65205,0.999759422
770.6517,0.999756039
770.65135,0.999752758
770.651,0.999749643
770.65065,0.999746762
770.6503,0.99974418
770.64995,0.999741963
770.6496,0.999740167
770.64925,0.99973883
770.6489,0.999737984
770.64855,0.999737645
770.6482,0.999737821
770.64785,0.9997385
770.6475,0.999739661
770.64715,0.999741268
770.6468,0.999743284
770.64645,0.999745642
770.6461,0.999748277
770.64575,0.999751124
770.6454,0.999754115
770.64505,0.999757185
770.6447,0.999760272
770.64435,0.99976332
770.644,0.999766276
770.64365,0.999769097
770.6433,0.999771752
770.64295,0.999774216
770.6426,0.999776473
770.64225,0.999778515
770.6419,0.999780341
770.64155,0.999781952
770.6412,0.999783359
770.64085,0.999784566
770.6405,0.999785595
770.64015,0.999786461
770.6398,0.999787181
770.63945,0.999787771
770.6391,0.999788247
770.63875,0.999788625
770.6384,0.999788917
770.63805,0.999789136
770.6377,0.999789291
770.63735,0.999789396
770.637,0.999789457
770.63665,0.999789482
770.6363,0.999789476
770.63595,0.999789445
770.6356,0.999789393
770.63525,0.999789323
770.6349,0.999789237
770.63455,0.999789137
770.6342,0.999789027
770.63385,0.999788907
770.6335,0.999788779
770.63315,0.999788644
770.6328,0.999788502
770.63245,0.999788355
770.6321,0.999788204
770.63175,0.999788047
770.6314,0.999787887
770.63105,0.999787723
770.6307,0.999787556
770.63035,0.999787385
770.63,0.999787212
770.62965,0.999787035
770.6293,0.999786857
770.62895,0.999786675
770.6286,0.999786492
770.62825,0.999786306
770.6279,0.999786118
770.62755,0.999785928
770.6272,0.999785736
770.62685,0.999785542
770.6265,0.999785347
770.62615,0.99978515
770.6258,0.999784951
770.62545,0.99978475
770.6251,0.999784548
770.62475,0.999784344
770.6244,0.999784139
770.62405,0.999783932
770.6237,0.999783724
770.62335,0.999783515
770.623,0.999783304
770.62265,0.999783091
770.6223,0.999782877
770.62195,0.999782662
770.6216,0.999782446
770.62125,0.999782228
770.6209,0.999782009
770.62055,0.999781789
770.6202,0.999781567
770.61985,0.999781344
770.6195,0.99978112
770.61915,0.999780894
770.6188,0.999780668
770.61845,0.99978044
770.6181,0.99978021
770.61775,0.99977998
770.6174,0.999779748
770.61705,0.999779515
770.6167,0.999779281
770.61635,0.999779045
770.616,0.999778808
770.61565,0.99977857
770.6153,0.999778331
770.61495,0.99977809
770.6146,0.999777848
770.61425,0.999777605
770.6139,0.99977736
770.61355,0.999777114
770.6132,0.999776866
770.61285,0.999776617
770.6125,0.999776367
770.61215,0.999776115
770.6118,0.999775862
770.61145,0.999775607
770.6111,0.999775351
770.61075,0.999775093
770.6104,0.999774834
770.61005,0.999774573
770.6097,0.999774311
770.60935,0.999774047
770.609,0.999773782
770.60865,0.999773515
770.6083,0.999773246
770.60795,0.999772976
770.6076,0.999772704
770.60725,0.999772431
770.6069,0.999772156
770.60655,0.999771879
770.6062,0.999771601
770.60585,0.999771321
770.6055,0.999771039
770.60515,0.999770755
770.6048,0.99977047
770.60445,0.999770183
770.6041,0.999769894
770.60375,0.999769603
770.6034,0.99976931
770.60305,0.999769016
770.6027,0.99976872
770.60235,0.999768422
770.602,0.999768122
770.60165,0.99976782
770.6013,0.999767516
770.60095,0.999767211
770.6006,0.999766903
770.60025,0.999766593
770.5999,0.999766282
770.59955,0.999765968
770.5992,0.999765653
770.59885,0.999765335
770.5985,0.999765015
770.59815,0.999764693
770.5978,0.999764369
770.59745,0.999764042
770.5971,0.999763714
770.59675,0.999763383
770.5964,0.99976305
770.59605,0.999762714
770.5957,0.999762376
770.59535,0.999762036
770.595,0.999761693
770.59465,0.999761347
770.5943,0.999761
770.59395,0.999760649
770.5936,0.999760296
770.59325,0.99975994
770.5929,0.999759581
770.59255,0.99975922
770.5922,0.999758856
770.59185,0.999758489
770.5915,0.999758119
770.59115,0.999757746
770.5908,0.99975737
770.59045,0.999756992
770.5901,0.99975661
770.58975,0.999756225
770.5894,0.999755837
770.58905,0.999755446
